created_date,Price,Area,Bedrooms,Bathrooms,Parking_Spaces,extract_date,Latitude,Longitude,Rua,Bairro
2020-06-09,1500000.0,178,3,5,1,2024-11-25,-23.5601219,-46.6500338,Não Informado,Bela Vista
2018-03-27,2280000.0,148,3,4,1,2024-11-25,-23.57374485,-48.02442576609145,Não Informado,Jardim Paulista
2018-03-27,2980000.0,148,3,4,1,2024-11-25,-23.5676966,-46.6632843216968,Rua Oscar Freire 112,Cerqueira César
2021-02-08,1400000.0,86,3,4,2,2024-11-25,-23.6139758,-46.66330081516554,Alameda dos Aicás 1404,Indianópolis
2020-08-03,2200000.0,140,3,4,2,2024-11-25,-23.6325985200546,-46.73234799172522,Rua Itajara 67,Vila Andrade
2021-02-08,4239000.0,160,3,5,2,2024-11-25,-23.601175591148284,-46.663632190592274,Alameda Jauaperi 411,Moema
2018-03-27,1700000.0,134,3,4,2,2024-11-25,-23.497925778691812,-46.63212983022374,Rua Marechal Hermes da Fonseca,Santana
2018-03-27,1430000.0,109,3,4,2,2024-11-25,-22.36859680561413,-46.933629164361584,Rua Florianópolis 951,Vila Bertioga
2018-03-27,2300000.0,150,3,4,2,2024-11-25,-23.593600927501427,-46.67401338244522,Rua Doutor Ivo Define Frasca 50,Vila Olímpia
2020-08-03,1700000.0,180,3,4,2,2024-11-25,-23.657064088142867,-46.69562169742083,Avenida Washington Luís 1576,Santo Amaro
2018-03-28,850000.0,108,3,4,2,2024-11-25,-23.6278437507261,-46.634378158304,Rua Francisco Mesquita 215,Vila Monte Alegre
2024-05-14,2200000.0,217,3,5,2,2024-11-25,-23.53292025,-46.66590304954893,Rua São Geraldo 70,Perdizes
2021-08-18,1050000.0,106,3,4,2,2024-11-25,-23.5923120102826,-46.62594892946317,Rua Ernesto de Oliveira 430,Jardim Vila Mariana
2018-03-27,1300000.0,156,3,6,3,2024-11-25,-23.56208327167141,-46.65959172359016,Alameda Jaú,Jardim Paulista
2018-03-27,1680000.0,161,3,5,3,2024-11-25,-23.5784693,-46.59026633648341,Rua Tacomaré 160,Parque da Mooca
2018-03-27,2398900.0,144,3,5,3,2024-11-25,-23.61484685,-46.67356030846452,Rua Morais de Barros 960,Campo Belo
2024-08-16,1590000.0,113,3,4,3,2024-11-25,-23.59320116518912,-46.64150818924588,Rua Capitão Macedo 30,Vila Clementino
2018-03-28,1435000.0,134,3,4,3,2024-11-25,-23.5695521,-46.6348775,Rua Loureiro da Cruz 121,Aclimação
2024-08-16,1450000.0,151,3,4,3,2024-11-25,-23.5685757,-46.6339385,Rua Urano 381,Aclimação
2018-03-28,5500000.0,280,3,5,4,2024-11-25,-23.63044391240707,-46.6768041202075,Rua República do Iraque,Campo Belo
2018-03-27,15000000.0,351,3,5,5,2024-11-25,-23.561965392112672,-46.67146889227195,Rua Melo Alves,Cerqueira César
2020-03-06,24000000.0,406,3,5,5,2024-11-25,-23.582931979164865,-46.68984180704708,Rua Seridó 80,Jardim Europa
2023-06-29,3300000.0,176,3,4,4,2024-11-25,-23.587546195042357,-46.64688943804484,Rua Alice de Castro 100,Vila Mariana
2018-03-27,2750000.0,210,3,4,4,2024-11-25,-23.5555297,-46.6763638,Rua Capote Valente 1,Pinheiros
2020-08-20,6400000.0,270,3,5,4,2024-11-25,-23.58797578770983,-46.68383732798657,Avenida Horácio Lafer 473,Itaim Bibi
2021-05-03,2738000.0,190,3,5,4,2024-11-25,-23.618743991877132,-46.68137648440344,Rua Gabriele D'Annunzio 196,Campo Belo
2018-03-30,1350000.0,137,3,5,4,2024-11-25,-23.5501425,-46.56040595217773,Rua Itapeti 1100,Vila Gomes Cardim
2018-03-27,7724400.0,201,3,5,4,2024-11-25,-23.572673352313394,-46.65846306306348,Rua Guarará,Jardim Paulista
2022-09-06,10980000.0,300,3,4,5,2024-11-25,-23.0503416,-47.8327759,Não Informado,Vila Nova Conceição
2018-03-27,1900000.0,150,4,3,2,2024-11-25,-23.5480984,-46.6555086,Rua Sabará 538,Higienópolis
2018-03-27,2550000.0,140,4,3,2,2024-11-25,-23.5304674,-46.6838459,Rua Cotoxó 300,Perdizes
2018-03-30,854000.0,96,6,3,2,2024-11-25,-23.626214877830066,-46.74037981364699,Rua Francisco José da Silva 252,Vila Andrade
2024-03-27,1290000.0,108,4,3,2,2024-11-25,-23.656551543408813,-46.70357627134497,Rua Pereira Barreto 159,Santo Amaro
2018-03-27,1400000.0,155,4,3,2,2024-11-25,-23.537127615909093,-46.66769119545455,Rua Cardoso de Almeida 704,Perdizes
2020-05-19,1800000.0,155,4,3,2,2024-11-25,-23.56179424057429,-46.68211804603997,Rua Cônego Eugênio Leite 822,Pinheiros
2018-03-27,2362970.0,280,4,3,2,2024-11-25,-23.559574502434792,-46.64770820287975,Rua dos Franceses 175,Morro dos Ingleses
2021-11-23,2649980.0,150,4,3,2,2024-11-25,-23.605927842775632,-46.66635390438297,Alameda dos Arapanés 986,Moema
2018-03-28,2065000.0,158,4,3,2,2024-11-25,-23.546543071681416,-46.688059995575216,Rua Aimberê 2050,Sumaré
2018-03-27,4500000.0,163,4,3,3,2024-11-25,-23.561576782936825,-46.67410501786462,Rua Alves Guimarães,Pinheiros
2018-03-27,3000000.0,290,4,3,3,2024-11-25,-22.319056051709047,-49.049218317635074,Rua Pernambuco,Higienópolis
2022-11-16,6500000.0,402,4,3,3,2024-11-25,-23.57374485,-48.02442576609145,Não Informado,Jardim Paulista
2018-03-27,2980000.0,198,4,3,3,2024-11-25,-23.59608956614628,-46.63046128193092,Rua Deputado Joaquim Libânio 91,Vila Mariana
2018-03-27,1800000.0,300,4,3,3,2024-11-25,-23.48451545,-46.619183807619024,Rua Capitão Alberto Mendes Júnior 204,Água Fria
2021-10-29,2616122.0,166,4,5,2,2024-11-25,-23.59605561500956,-46.6267467823476,Rua Embuaçu 425,Vila Mariana
2022-05-19,2039900.0,156,4,5,2,2024-11-25,-23.53606391697074,-46.67551869609678,Rua Bartira 856,Perdizes
2018-03-27,1850000.0,158,4,4,2,2024-11-25,-23.60521573428139,-46.668160589306886,Avenida Rouxinol,Indianópolis
2022-04-19,1890000.0,130,4,4,2,2024-11-25,-23.562155467866564,-46.68717975294317,Rua Fradique Coutinho,Pinheiros
2020-05-22,2720361.0,147,4,5,2,2024-11-25,-23.59707031920531,-46.6432644035775,Rua Borges Lagoa,Vila Clementino
2019-02-12,890000.0,168,4,5,2,2024-11-25,-23.574219225795275,-46.59071961819462,Rua Francisco Soledade,Parque da Mooca
2018-03-28,1680000.0,170,4,5,2,2024-11-25,-23.5924161,-46.607845100000006,Rua Xavier de Almeida,Ipiranga
2024-03-28,2046000.0,198,4,5,3,2024-11-25,-23.5380385,-46.67750314164764,Rua Iperoig 597,Perdizes
2018-03-27,2200000.0,225,4,5,3,2024-11-25,-23.591970707496102,-46.62918066382471,Rua Professora Carolina Ribeiro 183,Jardim Vila Mariana
2018-03-28,2200000.0,210,4,4,3,2024-11-25,-23.53448835,-46.67114509867275,Rua Doutor Franco da Rocha 205,Perdizes
2020-03-06,36280000.0,625,5,6,6,2024-11-25,-23.58504340961897,-46.68686461105682,Rua Jacurici 215,Itaim Bibi
2018-09-19,3300000.0,200,4,5,4,2024-11-25,-23.58198426994725,-46.64531854817348,Rua Pelotas,Vila Mariana
2024-10-17,2490000.0,201,4,4,4,2024-11-25,-23.6256697,-46.6797248,Rua Barão de Jaceguai,Campo Belo
2018-03-28,2000000.0,248,4,4,4,2024-11-25,-23.55066276623344,-46.71798952790383,Avenida Arruda Botelho,Alto de Pinheiros
2018-03-27,3290000.0,280,4,5,4,2024-11-25,-23.60738942467045,-46.70257370018826,Rua Barão de Castro Lima,Real Parque
2018-03-27,2660000.0,174,4,4,4,2024-11-25,-23.58412253052029,-46.642577688509945,Rua Humberto I 699,Vila Mariana
2019-09-02,7200000.0,322,4,6,6,2024-11-25,-23.4855553,-46.6285788,Rua Voluntários da Pátria 3958,Santana
2018-03-27,3600000.0,350,5,6,4,2024-11-25,-23.58147598663999,-46.68903241173757,Rua Tucumã 331,Jardim Europa
2021-01-26,1159000.0,47,1,1,1,2024-11-25,-23.57149799645267,-46.69471497591131,Avenida Eusébio Matoso 217,Pinheiros
2018-06-26,1210853.0,43,1,1,1,2024-11-25,-23.52576965,-46.692078824655766,Rua Coriolano 710,Vila Romana
2023-08-02,460000.0,36,1,1,1,2024-11-25,-23.53752965,-46.66218388279905,Rua Doutor José Manoel 87,Santa Cecília
2020-07-22,540000.0,33,1,1,1,2024-11-25,-23.5763217,-46.6351251,Rua Topázio 701,Vila Mariana
2018-03-30,595000.0,49,1,1,1,2024-11-25,-23.5567413,-46.67493038850512,Rua Oscar Freire 1811,Pinheiros
2019-06-06,600000.0,54,1,1,1,2024-11-25,-23.606643532998703,-46.65598200528984,Avenida Moema 11,Moema
2019-09-02,320000.0,35,1,1,1,2024-11-25,-23.48986055,-46.60638165,Rua Henrique Braglia 379,Vila Dom Pedro II
2022-09-23,359000.0,30,1,1,1,2024-11-25,-23.493326,-46.62390525129579,Rua Lídia Coelho 11,Santana
2018-03-27,550000.0,47,1,1,1,2024-11-25,-23.54054495,-46.65804858956253,Rua Doutor Veiga Filho 244,Santa Cecília
2022-07-14,979990.0,60,1,2,1,2024-11-25,-23.562037739374706,-46.66598963198932,Rua Haddock Lobo 319,Cerqueira César
2018-03-27,820000.0,57,1,2,1,2024-11-25,-23.547522132920808,-46.69127632992864,Rua Paulistânia,Sumarezinho
2023-06-29,2400000.0,80,1,2,1,2024-11-25,-23.55960581376625,-46.66623633846884,Alameda Franca,Jardim Paulista
2023-06-21,836930.0,50,1,2,1,2024-11-25,-23.641965553810497,-46.6992428155001,Avenida Santo Amaro,Santo Amaro
2018-03-27,1389000.0,88,1,2,1,2024-11-25,-23.620007575935897,-46.701493424123456,Avenida Morumbi 7396,Santo Amaro
2018-03-27,1002010.0,50,1,2,1,2024-11-25,-23.62493998837156,-46.68660785860788,Avenida Santo Amaro 4800,Santo Amaro
2018-03-27,815744.0,56,1,2,1,2024-11-25,-23.613809883782963,-46.66781904957202,Rua dos Chanes 310,Indianópolis
2018-03-27,650000.0,44,1,2,1,2024-11-25,-23.60094775,-46.673162000000005,Avenida Rouxinol 77,Indianópolis
2018-03-27,245000.0,43,2,1,1,2024-11-25,-23.6151173,-46.7271935,Não Informado,Paraisópolis
2018-03-27,270000.0,54,2,1,1,2024-11-25,-23.494894088293425,-46.74780585953727,Rua Ademar Martins de Freitas 250,Jardim Santo Elias
2020-07-22,581000.0,53,2,1,1,2024-11-25,-23.59317195,-46.59824355000001,Rua Mil Oitocentos e Vinte e Dois 895,Ipiranga
2018-03-27,235000.0,47,2,1,1,2024-11-25,-23.54211465,-46.61172315,Rua Hipódromo 12345,Brás
2022-09-30,239120.0,75,2,1,1,2024-11-25,-23.5318228734663,-46.681977737025576,Rua Caraíbas,Perdizes
2018-03-27,276000.0,48,2,1,1,2024-11-25,-23.471733679097618,-46.68947637499139,Rua Tiro ao Pombo 100,Brasilândia
2018-03-27,870000.0,93,2,1,2,2024-11-25,-23.531776306260813,-46.73628681690961,Avenida Doutor Gastão Vidigal 1130,Vila Leopoldina
2022-04-05,1000000.0,75,2,1,2,2024-11-25,-23.5348556,-46.6814110049139,Rua Cayowaá 710,Sumaré
2018-03-28,848000.0,69,2,1,2,2024-11-25,-23.61237636678652,-46.64141090232188,Rua Ytaipu 481,Mirandópolis
2018-03-27,559000.0,80,2,1,2,2024-11-25,-23.63602528875729,-46.73516728699971,Rua José Ramon Urtiza,Vila Andrade
2018-03-27,1000000.0,82,2,2,1,2024-11-25,-23.53371761511875,-46.6734945200426,Rua Doutor Homem de Melo 1011,Perdizes
2018-03-28,900000.0,72,2,2,1,2024-11-25,-23.605650787068967,-46.66759133448276,Avenida Rouxinol 857,Indianópolis
2023-07-24,720000.0,98,2,2,1,2024-11-25,-23.582778786452835,-46.57265143589877,Avenida Professor Luiz Ignácio Anhaia Mello 3097,Vila Prudente
2018-03-27,970000.0,86,2,2,1,2024-11-25,-23.53494989929506,-46.6601573420288,Rua Conselheiro Brotero,Santa Cecília
2018-03-28,620000.0,64,2,2,1,2024-11-25,-23.5515088,-46.60212283803335,Rua Itajaí 125,Mooca
2018-03-27,1420000.0,89,2,2,1,2024-11-25,-23.58817377779469,-46.63095390727381,Avenida Lins de Vasconcelos 3299,Vila Mariana
2018-03-27,1600000.0,134,2,2,1,2024-11-25,-23.565711758469867,-46.66386865666223,Alameda Lorena,Jardim Paulista
2018-03-27,658000.0,64,2,2,1,2024-11-25,-23.59492055,-46.6020678,Rua Lima e Silva 22135,Ipiranga
2018-03-27,980000.0,72,2,2,2,2024-11-25,-23.54338676448382,-46.56024407252201,Rua Serra de Bragança 1555,Vila Gomes Cardim
2023-02-16,715000.0,66,2,2,2,2024-11-25,-23.5426762,-46.57193167620329,Rua Fernandes Pinheiro 342,Vila Azevedo
2018-03-27,990000.0,110,2,2,2,2024-11-25,-23.50383273038756,-46.74332998413289,Rua José Ataliba Ortiz 937,Vila Mangalot
2018-03-28,1400000.0,74,2,2,2,2024-11-25,-23.57214948547997,-46.63720951782765,Rua Nilo,Aclimação
2018-03-28,790000.0,67,2,2,2,2024-11-25,-23.565391682624437,-46.64271009090827,Rua Martiniano de Carvalho,Bela Vista
2022-07-21,960000.0,86,2,2,2,2024-11-25,-23.584196671405767,-46.646200894631775,Rua Bagé 45,Vila Mariana
2023-02-16,1390000.0,84,2,2,2,2024-11-25,-23.59061804530933,-46.64785319490549,Rua Jorge Chammas 334,Vila Mariana
2021-10-29,1154420.0,63,2,3,1,2024-11-25,-23.534857310855408,-46.67355048112889,Rua Minerva 268,Perdizes
2022-02-24,1162000.0,76,2,3,1,2024-11-25,-23.589819331534606,-46.64847702297127,Rua França Pinto 300,Vila Mariana
2018-04-04,1200000.0,110,2,3,1,2024-11-25,-23.56715675,-46.6931338386368,Não Informado,Pinheiros
2018-09-24,1672670.0,65,2,3,1,2024-11-25,-23.57374485,-48.02442576609145,Não Informado,Jardim Paulista
2021-09-08,867991.0,75,2,3,1,2024-11-25,-23.57970981995214,-46.60422300643217,Rua dos Sorocabanos,Ipiranga
2018-03-27,1435000.0,114,2,3,2,2024-11-25,-23.607907888677413,-46.63245192525106,Rua Correia de Lemos 900,Chácara Inglesa
2021-02-08,1959000.0,105,2,3,2,2024-11-25,-23.60795925,-46.65745591538462,Alameda dos Aicás 522,Indianópolis
2018-03-28,985000.0,68,2,3,2,2024-11-25,-23.5816984,-46.6346946,Rua Gaspar Lourenço 200,Vila Mariana
2018-03-27,754342.0,82,2,3,2,2024-11-25,-23.551840645280052,-46.61498915275421,Rua Ernesto de Castro 139,Brás
2018-03-28,3490000.0,230,2,4,2,2024-11-25,-23.565120915125007,-46.6614185209482,Rua Peixoto Gomide,Jardim Paulista
2018-09-24,2350000.0,250,2,4,2,2024-11-25,-23.56715675,-46.6931338386368,Não Informado,Vila Madalena
2018-03-27,5898860.0,237,2,4,2,2024-11-25,-23.56473469266245,-46.66284640376622,Alameda Ministro Rocha Azevedo 874,Cerqueira César
2020-12-16,2199980.0,160,2,4,2,2024-11-25,-23.58094198398324,-46.67798478094151,Rua Tapinas 116,Itaim Bibi
2022-07-20,2199970.0,160,2,4,2,2024-11-25,-23.58094198398324,-46.67798478094151,Rua Tapinas 115,Itaim Bibi
2018-03-27,2800000.0,117,2,4,2,2024-11-25,-23.585335824018657,-46.680737533884624,Rua Viradouro 30,Itaim Bibi
2018-07-29,5046758.0,138,2,5,2,2024-11-25,-23.578227535646164,-46.672690679013805,Rua Urimonduba 144,Itaim Bibi
2018-03-27,670000.0,85,3,1,1,2024-11-25,-23.5414022,-46.6831015,Rua Apinajés 1270,Sumaré
2024-03-28,370000.0,75,3,1,1,2024-11-25,-23.57375435,-46.53251268730641,Avenida Cipriano Rodrigues 218,Vila Formosa
2018-03-27,480000.0,100,3,1,2,2024-11-25,-23.1691829,-46.9136887,Não Informado,Vila Suzana
2019-07-09,550000.0,129,3,1,2,2024-11-25,-23.288995631722,-46.74831853393186,Rua Peixoto,Vila Buenos Aires
2018-03-27,415000.0,63,3,1,2,2024-11-25,-23.6025987,-46.62016791212096,Não Informado,Vila Firmiano Pinto
2018-09-24,650000.0,82,3,1,2,2024-11-25,-23.4920681,-47.4628049,Não Informado,Vila Palmeiras
2018-03-27,1000000.0,101,3,1,2,2024-11-25,-23.52414275,-46.69803003034754,Rua Aurélia 300,Vila Romana
2018-03-28,1380000.0,100,3,1,2,2024-11-25,-23.606643532998703,-46.65598200528984,Avenida Moema,Moema
2018-03-27,2365000.0,98,3,1,2,2024-11-25,-23.549876621292416,-46.681044226668696,Rua Capote Valente 1000,Pinheiros
2019-09-02,950000.0,150,3,1,2,2024-11-25,-23.50912535,-46.59072346759268,Rua Araritaguaba 177,Vila Maria
2018-03-28,1150000.0,93,3,1,2,2024-11-25,-23.579532939024617,-46.58091992252562,Rua Orfanato,Vila Prudente
2021-04-23,690000.0,79,3,2,1,2024-11-25,-23.61469025,-46.636377040615145,Rua Itapiru 264,Saúde
2020-12-16,742000.0,175,3,2,1,2024-11-25,-23.562037739374706,-46.66598963198932,Rua Haddock Lobo 237,Cerqueira César
2018-03-27,530000.0,140,3,2,1,2024-11-25,-23.5686817,-46.66059005,Alameda Lorena 713,Jardim Paulista
2023-02-16,670000.0,67,3,2,1,2024-11-25,-23.5593146,-46.596628454237255,Rua Curupace 635,Mooca
2022-06-14,864990.0,126,3,2,1,2024-11-25,-23.579465084589025,-46.673280870640205,Rua Itacema 343,Itaim Bibi
2018-03-27,2489980.0,79,3,2,1,2024-11-25,-23.53787485,-46.67743630657359,Rua Iperoig 561,Perdizes
2018-03-27,2649990.0,161,3,2,1,2024-11-25,-23.572305043915343,-46.65887234021164,Rua Guarará 357,Jardim Paulista
2018-03-27,550000.0,80,3,2,2,2024-11-25,-23.636071120911687,-46.64444666775195,Avenida Doutor Luís Rocha Miranda 550,Jabaquara
2020-08-11,600000.0,74,3,2,2,2024-11-25,-23.584210290561916,-46.78187122503484,Rodovia Raposo Tavares 15713,Jardim Arpoador
2023-01-14,1979900.0,157,3,2,2,2024-11-25,-23.546324355688625,-46.6879021754491,Rua Aimberê 2022,Sumaré
2018-03-27,712390.0,80,3,2,2,2024-11-25,-23.547594289768853,-46.74938606368484,Rua Parnamirim 77,Jaguaré
2022-08-29,1043000.0,88,3,2,2,2024-11-25,-23.5258301,-46.68948188292862,Rua Crasso 337,Água Branca
2021-06-04,1250000.0,115,3,2,2,2024-11-25,-23.529112834537468,-46.72487522242535,Rua Passo da Pátria,Bela Aliança
2018-03-28,370000.0,70,3,2,2,2024-11-25,-23.57037232051683,-46.75056618062741,Rua Giúlio Romano 170,Rio Pequeno
2021-07-15,1250000.0,100,3,2,2,2024-11-25,-23.540496,-46.55216819555289,Rua Serra de Botucatu 1991,Vila Gomes Cardim
2018-03-30,2199900.0,170,3,2,2,2024-11-25,-23.51103215,-46.69598185,Rua Iporanga,Água Branca
2024-03-28,2234694.0,141,3,2,2,2024-11-25,-23.6302104793616,-46.69389762798348,Rua São Sebastião 318,Santo Amaro
2022-06-14,2087990.0,145,3,2,3,2024-11-25,-23.60209795585093,-46.66683660152744,Avenida Jacutinga 364,Indianópolis
2018-03-27,3650000.0,127,3,2,3,2024-11-25,-22.9949554,-45.5381573,Não Informado,Vila Olímpia
2023-09-06,5622210.0,208,3,2,3,2024-11-25,-23.55960581376625,-46.66623633846884,Alameda Franca 1611,Jardim Paulista
2018-03-27,1200000.0,110,3,3,1,2024-11-25,-23.53376365,-46.68246818937598,Rua Desembargador do Vale 81,Perdizes
2018-08-08,1499990.0,223,3,3,1,2024-11-25,-23.5494167548532,-46.65145331332341,Rua Visconde de Ouro Preto 158,Consolação
2018-03-27,991000.0,118,3,3,1,2024-11-25,-23.5657029,-46.65503240148909,Alameda Jaú 600,Jardim Paulista
2018-03-27,890000.0,127,3,3,1,2024-11-25,-23.52273706440829,-46.70116793706179,Rua Roma,Lapa
2018-03-27,970000.0,85,3,3,1,2024-11-25,-23.5544125642232,-46.68190507083025,Rua João Moura,Pinheiros
2018-03-27,1700000.0,130,3,3,1,2024-11-25,-23.561965392112672,-46.67146889227195,Rua Melo Alves,Cerqueira César
2018-03-30,2640000.0,113,3,3,1,2024-11-25,-23.59408266893277,-46.68623345366487,Rua do Rocio,Vila Olímpia
2021-06-04,1600000.0,127,3,3,1,2024-11-25,-23.562208476661723,-46.66024132258611,Alameda Ministro Rocha Azevedo,Cerqueira César
2018-03-27,1420000.0,121,3,3,2,2024-11-25,-23.60032315108986,-46.667329773018665,Avenida Lavandisca,Indianópolis
2020-12-16,1279980.0,117,3,3,2,2024-11-25,-23.57173402929608,-46.65486606956848,Rua Capitão Pinto Ferreira 83,Jardim Paulista
2018-03-27,1300000.0,103,3,3,2,2024-11-25,-23.590388555121116,-46.62762680557268,Rua Pedro Pomponazzi 303,Jardim Vila Mariana
2018-03-28,2199000.0,220,3,3,2,2024-11-25,-23.59312431937188,-46.62583365197833,Avenida Prefeito Fábio Prado,Jardim Vila Mariana
2018-03-27,2900000.0,117,3,3,2,2024-11-25,-23.59967719802402,-46.668116913057546,Avenida Lavandisca 110,Indianópolis
2023-10-24,1000000.0,100,3,3,2,2024-11-25,-23.538118398657037,-46.68337940066392,Rua Ministro Gastão Mesquita 1133,Perdizes
2023-10-24,525000.0,110,3,3,2,2024-11-25,-23.634772648627838,-46.73979942900444,Rua Dom Salomão Ferraz 510,Vila Andrade
2018-03-27,1849900.0,76,3,3,2,2024-11-25,-23.62681149561859,-46.663729669008255,Rua Doutor Jesuíno Maciel 220,Campo Belo
2018-03-27,2375000.0,178,3,3,2,2024-11-25,-23.57112706903883,-46.66093732843387,Rua Pamplona 163,Jardim Paulista
2023-05-30,780000.0,81,3,3,2,2024-11-25,-23.646736362565544,-46.66524792552106,Rua Jovina 66,Vila Mascote
2018-03-27,1800000.0,159,3,3,3,2024-11-25,-23.537016989502764,-46.68125266187845,Rua Aimberê 779,Perdizes
2024-10-18,6500000.0,158,3,3,3,2024-11-25,-23.5943901,-46.6822487,Não Informado,Itaim Bibi
2018-03-27,1600000.0,132,3,3,3,2024-11-25,-23.5799485,-46.58936749365398,Praça Padre Mário Fontana 94,Parque da Mooca
2018-06-08,2439000.0,155,3,3,3,2024-11-25,-23.6892795,-46.599687135115474,Não Informado,Vila Sofia
2018-03-27,2150000.0,135,3,3,3,2024-11-25,-21.015911,-48.776105,Não Informado,Paraíso
2018-03-27,1790000.0,198,3,3,3,2024-11-25,-23.5725914361794,-46.63466523366612,Rua Júpiter 1,Aclimação
2022-11-16,1800000.0,198,3,3,3,2024-11-25,-22.5672753,-47.4132936,Não Informado,Real Parque
2018-03-27,1100000.0,144,3,3,3,2024-11-25,-23.5766238,-46.6141592443727,Rua Pereira da Nóbrega 225,Vila Monumento
2018-03-27,2600000.0,186,3,3,3,2024-11-25,-23.59412832940592,-46.629931959198494,Rua Doutor Barros Cruz 168,Vila Mariana
2018-04-04,3000000.0,164,3,3,3,2024-11-25,-23.57562242795916,-46.6507066999601,Rua Tutóia 587,Vila Mariana
2022-08-16,1680000.0,100,3,3,3,2024-11-25,-23.51866566481121,-46.66918955225736,Avenida Thomas Edison 934,Barra Funda
2021-05-06,2400000.0,163,3,3,3,2024-11-25,-23.53610672455223,-46.57870484862033,Rua André Vidal 14,Tatuapé
2024-03-11,3300000.0,230,3,5,1,2024-11-25,-23.5321955869879,-46.68496864981622,Rua Cotoxó 587,Perdizes
2018-03-27,2390000.0,203,3,4,1,2024-11-25,-23.549635004928867,-46.65965338989904,Avenida Angélica,Consolação
2022-11-16,4490000.0,248,3,4,1,2024-11-25,-23.57374485,-48.02442576609145,Não Informado,Jardim Paulista
2023-10-24,850000.0,156,3,4,1,2024-11-25,-23.563195876971044,-46.5972848765808,Avenida Paes de Barros 3020,Mooca
2018-03-27,3710000.0,350,3,4,1,2024-11-25,-23.560332084589795,-46.65444643047863,Rua Professor Picarolo 103,Bela Vista
2018-03-27,3180000.0,203,3,4,1,2024-11-25,-23.56517675,-46.66501289848584,Alameda Lorena 1359,Jardim Paulista
2023-07-24,1467000.0,180,3,4,1,2024-11-25,-23.561224981361143,-46.64269945088766,Rua Artur Prado 903,Bela Vista
2023-07-24,1595000.0,315,3,5,1,2024-11-25,-23.54532279615908,-46.64318099048848,Avenida São Luís 641,República
2018-12-03,3000000.0,154,3,4,1,2024-11-25,-23.56803139904592,-46.66532791728263,Rua Barão de Capanema,Cerqueira César
2018-10-06,2000000.0,210,3,4,1,2024-11-25,-22.7510569625508,-47.64905889603437,Não Informado,Higienópolis
2018-03-27,3590000.0,180,3,4,1,2024-11-25,-23.5608977,-46.6651539,Alameda Franca 1277,Jardim Paulista
2018-03-30,2500000.0,212,3,4,1,2024-11-25,-23.57374485,-48.02442576609145,Não Informado,Jardim Paulista
2018-03-27,3500000.0,164,3,5,2,2024-11-25,-23.578424168349105,-46.64174355436954,Rua Eça de Queiroz,Vila Mariana
2018-03-27,2750000.0,146,3,4,2,2024-11-25,-23.589819331534606,-46.64847702297127,Rua França Pinto 110,Vila Mariana
2018-03-27,2439000.0,140,3,5,2,2024-11-25,-23.620007575935897,-46.701493424123456,Avenida Morumbi 7395,Santo Amaro
2018-03-27,4950000.0,173,3,5,2,2024-11-25,-23.567607973845256,-46.65850722671164,Rua Lisboa 74,Cerqueira César
2018-03-27,3568000.0,160,3,5,2,2024-11-25,-23.5614011,-46.6612900387686,Rua Padre João Manuel 319,Cerqueira César
2022-06-08,1650000.0,118,3,4,2,2024-11-25,-23.5585041,-46.59339554857067,Rua Marquês de Valença 260,Alto da Mooca
2021-10-29,2228914.0,133,3,4,2,2024-11-25,-23.63646812507716,-46.6933781424135,Avenida Vereador José Diniz 2421,Santo Amaro
2018-03-27,3300000.0,207,3,4,2,2024-11-25,-23.56761415,-46.66438682700606,Rua Peixoto Gomide 1888,Jardim Paulista
2021-01-28,4625000.0,160,3,5,3,2024-11-25,-23.59571903462948,-46.67817523612048,Rua Santa Justina 34,Vila Olímpia
2018-03-27,2690000.0,162,3,5,3,2024-11-25,-23.59886435,-46.66394935,Rua Ministro Gabriel de Rezende Passos 479,Moema
2018-03-27,3040000.0,190,3,5,3,2024-11-25,-23.53189891551865,-46.68476039758237,Rua Cotoxó,Perdizes
2021-03-15,1080000.0,165,3,5,3,2024-11-25,-23.5684502,-46.58916015,Rua Conde Prates 513,Parque da Mooca
2022-07-21,1698000.0,133,3,5,3,2024-11-25,-23.590362106026703,-46.62184342073911,Rua João Alves dos Santos 50,Jardim Vila Mariana
2018-03-27,1200000.0,137,3,5,3,2024-11-25,-23.628014848887403,-46.73424424255881,Rua Iubatinga 14,Vila Andrade
2018-03-27,2350000.0,197,3,5,3,2024-11-25,-23.55913734411964,-46.66483884486032,Alameda Itu,Cerqueira César
2018-03-27,3470000.0,157,3,4,3,2024-11-25,-23.60263425,-46.680217,Rua Alvorada 153,Vila Olímpia
2024-07-29,650000.0,258,3,4,4,2024-11-25,-23.58698615,-46.570192203879614,Rua Mário Augusto do Carmo 420,Jardim Avelino
2018-03-27,1800000.0,247,3,5,4,2024-11-25,-23.1691829,-46.9136887,Não Informado,Vila Suzana
2023-07-24,2700000.0,560,3,6,5,2024-11-25,-23.51280899084272,-46.62624467481749,Rua Voluntários da Pátria 4312,Santana
2018-03-27,3950000.0,217,3,4,4,2024-11-25,-23.5417663,-46.68512947718322,Rua Cayowaá 1575,Sumaré
2023-10-24,3990000.0,366,3,6,6,2024-11-25,-23.533382039504342,-46.716032118475134,Rua Jorge Americano 805,Alto da Lapa
2018-03-27,3000000.0,260,4,3,2,2024-11-25,-23.57308805,-46.6590153,Rua Queluz 585,Jardim Paulista
